,gender,age,time,distance,year,time_seconds
12519,F,58,49:28,4mi,2022,2968
12520,F,52,49:31,4mi,2022,2971
12521,F,60,49:34,4mi,2022,2974
12522,F,32,49:36,4mi,2022,2976
12523,F,30,49:37,4mi,2022,2977
12524,F,39,49:39,4mi,2022,2979
12525,M,29,49:41,4mi,2022,2981
12526,F,54,49:47,4mi,2022,2987
12527,F,55,49:50,4mi,2022,2990
12528,F,60,49:51,4mi,2022,2991
12529,M,30,49:53,4mi,2022,2993
12530,F,55,50:00,4mi,2022,3000
12531,F,21,50:01,4mi,2022,3001
12532,F,51,50:01,4mi,2022,3001
12533,F,29,50:05,4mi,2022,3005
12534,F,38,50:06,4mi,2022,3006
12535,F,29,50:10,4mi,2022,3010
12536,F,37,50:10,4mi,2022,3010
12537,F,54,50:14,4mi,2022,3014
12538,M,11,50:19,4mi,2022,3019
12539,F,17,50:21,4mi,2022,3021
12540,F,44,50:22,4mi,2022,3022
12541,F,36,50:22,4mi,2022,3022
12542,F,27,50:24,4mi,2022,3024
12543,M,52,50:34,4mi,2022,3034
12544,F,30,50:39,4mi,2022,3039
12545,F,24,50:42,4mi,2022,3042
12546,M,59,50:43,4mi,2022,3043
12547,F,63,50:55,4mi,2022,3055
12548,F,36,50:57,4mi,2022,3057
12549,M,71,51:02,4mi,2022,3062
12550,F,9,51:12,4mi,2022,3072
12551,M,43,51:15,4mi,2022,3075
12552,M,29,51:36,4mi,2022,3096
12553,F,26,51:36,4mi,2022,3096
12554,M,37,51:36,4mi,2022,3096
12555,F,37,51:36,4mi,2022,3096
12556,F,42,51:48,4mi,2022,3108
12557,M,52,51:48,4mi,2022,3108
12558,F,35,51:49,4mi,2022,3109
12559,F,33,51:50,4mi,2022,3110
12560,F,19,52:03,4mi,2022,3123
12561,F,49,52:03,4mi,2022,3123
12562,F,48,52:04,4mi,2022,3124
12563,F,22,52:07,4mi,2022,3127
12564,F,43,52:09,4mi,2022,3129
12565,F,32,52:11,4mi,2022,3131
12566,M,35,52:12,4mi,2022,3132
12567,F,21,52:14,4mi,2022,3134
12568,F,40,52:23,4mi,2022,3143
12569,F,48,52:24,4mi,2022,3144
12570,F,51,52:28,4mi,2022,3148
12571,M,60,52:31,4mi,2022,3151
12572,F,55,52:32,4mi,2022,3152
12573,F,40,52:39,4mi,2022,3159
12574,M,78,52:46,4mi,2022,3166
12575,F,45,52:48,4mi,2022,3168
12576,F,39,52:50,4mi,2022,3170
12577,M,65,52:53,4mi,2022,3173
12578,F,28,52:53,4mi,2022,3173
12579,M,63,52:53,4mi,2022,3173
12580,F,18,52:55,4mi,2022,3175
12581,M,60,52:55,4mi,2022,3175
12582,F,55,52:56,4mi,2022,3176
12583,M,52,52:57,4mi,2022,3177
12584,F,40,52:57,4mi,2022,3177
12585,F,56,52:57,4mi,2022,3177
12586,F,52,52:58,4mi,2022,3178
12587,F,29,52:59,4mi,2022,3179
12588,F,56,53:00,4mi,2022,3180
12589,F,66,53:00,4mi,2022,3180
12590,F,61,53:01,4mi,2022,3181
12591,M,56,53:02,4mi,2022,3182
12592,M,35,53:04,4mi,2022,3184
12593,F,26,53:09,4mi,2022,3189
12594,M,25,53:09,4mi,2022,3189
12595,M,60,53:11,4mi,2022,3191
12596,F,51,53:22,4mi,2022,3202
12597,M,72,53:23,4mi,2022,3203
12598,F,48,53:23,4mi,2022,3203
12599,F,57,53:23,4mi,2022,3203
12600,F,59,53:23,4mi,2022,3203
12601,M,59,53:30,4mi,2022,3210
12602,F,46,53:32,4mi,2022,3212
12603,M,71,53:33,4mi,2022,3213
12604,F,35,53:34,4mi,2022,3214
12605,F,36,53:34,4mi,2022,3214
12606,F,35,53:36,4mi,2022,3216
12607,F,38,53:48,4mi,2022,3228
12608,F,46,53:50,4mi,2022,3230
12609,M,52,53:50,4mi,2022,3230
12610,F,9,54:00,4mi,2022,3240
12611,M,37,54:00,4mi,2022,3240
12612,M,12,54:02,4mi,2022,3242
12613,M,58,54:02,4mi,2022,3242
12614,F,59,54:03,4mi,2022,3243
12615,F,42,54:12,4mi,2022,3252
12616,M,52,54:15,4mi,2022,3255
12617,M,60,54:16,4mi,2022,3256
12618,M,84,54:26,4mi,2022,3266
12619,F,54,54:34,4mi,2022,3274
12620,F,44,54:45,4mi,2022,3285
12621,F,58,54:48,4mi,2022,3288
12622,F,45,54:53,4mi,2022,3293
12623,F,61,54:53,4mi,2022,3293
12624,F,43,54:54,4mi,2022,3294
12625,F,38,54:58,4mi,2022,3298
12626,M,60,55:01,4mi,2022,3301
12627,F,51,55:02,4mi,2022,3302
12628,F,55,55:05,4mi,2022,3305
12629,M,56,55:09,4mi,2022,3309
12630,F,63,55:11,4mi,2022,3311
12631,M,59,55:11,4mi,2022,3311
12632,M,46,55:15,4mi,2022,3315
12633,M,75,55:19,4mi,2022,3319
12634,F,49,55:21,4mi,2022,3321
12635,M,66,55:23,4mi,2022,3323
12636,M,75,55:23,4mi,2022,3323
12637,F,45,55:29,4mi,2022,3329
12638,M,69,55:35,4mi,2022,3335
12639,F,30,55:51,4mi,2022,3351
12640,M,47,55:53,4mi,2022,3353
12641,F,12,55:53,4mi,2022,3353
12642,M,20,55:58,4mi,2022,3358
12643,F,35,56:01,4mi,2022,3361
12644,M,43,56:03,4mi,2022,3363
12645,M,44,56:08,4mi,2022,3368
12646,F,66,56:11,4mi,2022,3371
12647,M,36,56:11,4mi,2022,3371
12648,M,8,56:15,4mi,2022,3375
12649,M,58,56:19,4mi,2022,3379
12650,F,41,56:19,4mi,2022,3379
12651,F,40,56:24,4mi,2022,3384
12652,M,23,56:24,4mi,2022,3384
12653,F,37,56:29,4mi,2022,3389
12654,M,21,56:36,4mi,2022,3396
12655,F,19,56:38,4mi,2022,3398
12656,M,15,56:44,4mi,2022,3404
12657,M,77,56:46,4mi,2022,3406
12658,F,65,56:48,4mi,2022,3408
12659,M,69,56:49,4mi,2022,3409
12660,M,51,56:52,4mi,2022,3412
12661,F,57,56:59,4mi,2022,3419
12662,F,58,56:59,4mi,2022,3419
12663,M,67,57:08,4mi,2022,3428
12664,F,15,57:15,4mi,2022,3435
12665,M,81,57:23,4mi,2022,3443
12666,M,36,57:47,4mi,2022,3467
12667,F,34,57:47,4mi,2022,3467
12668,M,30,57:53,4mi,2022,3473
12669,F,37,57:55,4mi,2022,3475
12670,M,42,58:07,4mi,2022,3487
12671,M,58,58:09,4mi,2022,3489
12672,M,49,58:09,4mi,2022,3489
12673,F,43,58:12,4mi,2022,3492
12674,M,15,58:26,4mi,2022,3506
12675,F,45,58:26,4mi,2022,3506
12676,M,81,58:36,4mi,2022,3516
12677,M,71,58:41,4mi,2022,3521
12678,F,72,58:42,4mi,2022,3522
12679,F,53,58:48,4mi,2022,3528
12680,M,55,58:48,4mi,2022,3528
12681,F,66,58:49,4mi,2022,3529
12682,F,51,58:59,4mi,2022,3539
12683,F,45,58:59,4mi,2022,3539
12684,F,11,59:00,4mi,2022,3540
12685,F,63,59:03,4mi,2022,3543
12686,M,55,59:05,4mi,2022,3545
12687,F,68,59:21,4mi,2022,3561
12688,M,42,59:24,4mi,2022,3564
12689,F,62,59:48,4mi,2022,3588
12690,F,40,1:00:03,4mi,2022,3603
12691,F,63,1:00:03,4mi,2022,3603
12692,M,77,1:00:42,4mi,2022,3642
12693,F,69,1:00:55,4mi,2022,3655
12694,M,79,1:00:56,4mi,2022,3656
12695,M,65,1:01:02,4mi,2022,3662
12696,M,65,1:01:17,4mi,2022,3677
12697,M,64,1:01:27,4mi,2022,3687
12698,M,57,1:01:28,4mi,2022,3688
12699,F,68,1:01:36,4mi,2022,3696
12700,F,48,1:01:41,4mi,2022,3701
12701,M,67,1:01:42,4mi,2022,3702
12702,F,67,1:01:44,4mi,2022,3704
12703,F,16,1:01:45,4mi,2022,3705
12704,M,58,1:01:47,4mi,2022,3707
12705,M,80,1:01:48,4mi,2022,3708
12706,F,48,1:01:49,4mi,2022,3709
12707,F,53,1:01:51,4mi,2022,3711
12708,F,18,1:02:01,4mi,2022,3721
12709,M,10,1:02:03,4mi,2022,3723
12710,F,40,1:02:04,4mi,2022,3724
12711,M,62,1:02:05,4mi,2022,3725
12712,F,78,1:02:11,4mi,2022,3731
12713,M,10,1:02:11,4mi,2022,3731
12714,F,74,1:02:12,4mi,2022,3732
12715,F,68,1:02:34,4mi,2022,3754
12716,F,48,1:02:43,4mi,2022,3763
12717,F,67,1:03:19,4mi,2022,3799
12718,F,40,1:03:26,4mi,2022,3806
12719,F,41,1:03:27,4mi,2022,3807
12720,F,55,1:03:53,4mi,2022,3833
12721,F,44,1:04:12,4mi,2022,3852
12722,F,61,1:04:12,4mi,2022,3852
12723,F,32,1:04:13,4mi,2022,3853
12724,F,37,1:04:23,4mi,2022,3863
12725,F,68,1:04:36,4mi,2022,3876
12726,F,43,1:04:43,4mi,2022,3883
12727,F,47,1:04:48,4mi,2022,3888
12728,M,41,1:04:49,4mi,2022,3889
12729,F,52,1:04:51,4mi,2022,3891
12730,F,59,1:04:51,4mi,2022,3891
12731,F,36,1:05:15,4mi,2022,3915
12732,M,40,1:05:33,4mi,2022,3933
12733,F,49,1:05:34,4mi,2022,3934
12734,F,60,1:05:58,4mi,2022,3958
12735,F,66,1:05:58,4mi,2022,3958
12736,M,66,1:07:07,4mi,2022,4027
12737,F,52,1:07:40,4mi,2022,4060
12738,F,60,1:08:21,4mi,2022,4101
12739,F,61,1:08:22,4mi,2022,4102
12740,F,42,1:08:39,4mi,2022,4119
12741,F,28,1:09:17,4mi,2022,4157
12742,F,53,1:09:17,4mi,2022,4157
12743,M,65,1:09:21,4mi,2022,4161
12744,F,47,1:09:51,4mi,2022,4191
12745,F,50,1:09:51,4mi,2022,4191
12746,F,54,1:09:51,4mi,2022,4191
12747,M,76,1:10:22,4mi,2022,4222
12748,M,16,1:10:28,4mi,2022,4228
12749,M,28,1:10:33,4mi,2022,4233
12750,M,84,1:11:38,4mi,2022,4298
12751,F,55,1:12:09,4mi,2022,4329
12752,F,31,1:12:38,4mi,2022,4358
12753,F,40,1:13:46,4mi,2022,4426
12754,M,83,1:15:02,4mi,2022,4502
12755,F,42,1:15:06,4mi,2022,4506
12756,M,48,1:15:08,4mi,2022,4508
12757,F,46,1:15:34,4mi,2022,4534
12758,F,51,1:17:28,4mi,2022,4648
12759,F,34,1:17:29,4mi,2022,4649
12760,M,48,1:17:30,4mi,2022,4650
12761,M,8,1:18:24,4mi,2022,4704
12762,F,58,1:18:55,4mi,2022,4735
12763,F,14,1:18:55,4mi,2022,4735
12764,F,29,1:21:56,4mi,2022,4916
12765,F,50,1:22:00,4mi,2022,4920
12766,M,29,1:31:16,4mi,2022,5476
12767,M,30,2:52:55,4mi,2022,10375
12768,M,21,20:00,4mi,2023,1200
12769,M,28,20:01,4mi,2023,1201
12770,M,25,20:22,4mi,2023,1222
12771,M,25,20:49,4mi,2023,1249
12772,M,20,21:02,4mi,2023,1262
12773,M,17,21:04,4mi,2023,1264
12774,M,19,21:58,4mi,2023,1318
12775,M,29,22:08,4mi,2023,1328
12776,M,18,22:23,4mi,2023,1343
12777,M,19,22:28,4mi,2023,1348
12778,M,19,22:33,4mi,2023,1353
12779,M,44,22:36,4mi,2023,1356
12780,M,28,22:38,4mi,2023,1358
12781,M,15,22:41,4mi,2023,1361
12782,M,15,22:44,4mi,2023,1364
12783,M,18,22:46,4mi,2023,1366
12784,M,16,22:46,4mi,2023,1366
12785,M,24,22:50,4mi,2023,1370
12786,M,36,22:52,4mi,2023,1372
12787,M,26,22:54,4mi,2023,1374
12788,M,18,22:55,4mi,2023,1375
12789,M,19,23:26,4mi,2023,1406
12790,M,19,23:27,4mi,2023,1407
12791,M,48,23:32,4mi,2023,1412
12792,M,17,23:47,4mi,2023,1427
12793,F,32,23:54,4mi,2023,1434
12794,M,47,24:00,4mi,2023,1440
12795,M,15,24:03,4mi,2023,1443
12796,F,9,24:06,4mi,2023,1446
12797,M,36,24:07,4mi,2023,1447
12798,M,17,24:13,4mi,2023,1453
12799,M,14,24:21,4mi,2023,1461
12800,M,48,24:22,4mi,2023,1462
12801,M,18,24:29,4mi,2023,1469
12802,M,15,24:41,4mi,2023,1481
12803,M,22,24:43,4mi,2023,1483
12804,M,14,24:44,4mi,2023,1484
12805,F,18,24:49,4mi,2023,1489
12806,F,31,24:50,4mi,2023,1490
12807,M,43,24:51,4mi,2023,1491
12808,M,36,24:52,4mi,2023,1492
12809,M,38,24:55,4mi,2023,1495
12810,M,26,25:00,4mi,2023,1500
12811,M,17,25:02,4mi,2023,1502
12812,F,19,25:10,4mi,2023,1510
12813,M,17,25:10,4mi,2023,1510
12814,M,16,25:12,4mi,2023,1512
12815,M,51,25:13,4mi,2023,1513
12816,M,58,25:13,4mi,2023,1513
12817,M,30,25:13,4mi,2023,1513
12818,F,15,25:14,4mi,2023,1514
12819,M,15,25:31,4mi,2023,1531
12820,M,52,25:32,4mi,2023,1532
12821,M,16,25:33,4mi,2023,1533
12822,M,26,25:35,4mi,2023,1535
12823,F,34,25:37,4mi,2023,1537
12824,M,46,25:45,4mi,2023,1545
12825,F,26,25:55,4mi,2023,1555
12826,M,36,25:56,4mi,2023,1556
12827,F,25,26:03,4mi,2023,1563
12828,M,34,26:09,4mi,2023,1569
12829,M,15,26:09,4mi,2023,1569
12830,M,58,26:10,4mi,2023,1570
12831,M,14,26:10,4mi,2023,1570
12832,M,14,26:13,4mi,2023,1573
12833,M,15,26:17,4mi,2023,1577
12834,F,21,26:19,4mi,2023,1579
12835,M,28,26:24,4mi,2023,1584
12836,M,46,26:27,4mi,2023,1587
12837,M,13,26:33,4mi,2023,1593
12838,M,42,26:37,4mi,2023,1597
12839,M,23,26:38,4mi,2023,1598
12840,M,38,26:43,4mi,2023,1603
12841,F,14,26:53,4mi,2023,1613
12842,M,50,26:55,4mi,2023,1615
12843,M,29,27:04,4mi,2023,1624
12844,M,47,27:07,4mi,2023,1627
12845,F,20,27:08,4mi,2023,1628
12846,M,43,27:08,4mi,2023,1628
12847,M,37,27:10,4mi,2023,1630
12848,M,12,27:12,4mi,2023,1632
12849,M,12,27:15,4mi,2023,1635
12850,M,24,27:16,4mi,2023,1636
12851,M,46,27:17,4mi,2023,1637
12852,F,12,27:18,4mi,2023,1638
12853,M,47,27:18,4mi,2023,1638
12854,F,17,27:19,4mi,2023,1639
12855,M,21,27:20,4mi,2023,1640
12856,M,48,27:23,4mi,2023,1643
12857,M,28,27:32,4mi,2023,1652
12858,F,22,27:33,4mi,2023,1653
12859,M,51,27:38,4mi,2023,1658
12860,F,12,27:47,4mi,2023,1667
12861,M,37,27:56,4mi,2023,1676
12862,F,18,27:56,4mi,2023,1676
12863,M,15,27:57,4mi,2023,1677
12864,M,15,27:57,4mi,2023,1677
12865,F,17,27:58,4mi,2023,1678
12866,M,16,28:04,4mi,2023,1684
12867,M,25,28:05,4mi,2023,1685
12868,F,16,28:12,4mi,2023,1692
12869,M,15,28:14,4mi,2023,1694
12870,M,41,28:15,4mi,2023,1695
12871,F,15,28:16,4mi,2023,1696
12872,M,13,28:17,4mi,2023,1697
12873,M,42,28:18,4mi,2023,1698
12874,F,17,28:20,4mi,2023,1700
12875,M,39,28:21,4mi,2023,1701
12876,M,45,28:21,4mi,2023,1701
12877,M,25,28:24,4mi,2023,1704
12878,F,15,28:25,4mi,2023,1705
12879,M,48,28:30,4mi,2023,1710
12880,F,42,28:31,4mi,2023,1711
12881,M,46,28:31,4mi,2023,1711
12882,M,14,28:32,4mi,2023,1712
12883,M,26,28:33,4mi,2023,1713
12884,M,50,28:40,4mi,2023,1720
12885,M,10,28:40,4mi,2023,1720
12886,M,18,28:42,4mi,2023,1722
12887,M,20,28:46,4mi,2023,1726
12888,M,34,28:47,4mi,2023,1727
12889,M,24,28:48,4mi,2023,1728
12890,F,17,28:50,4mi,2023,1730
12891,M,33,28:53,4mi,2023,1733
12892,M,15,29:01,4mi,2023,1741
12893,F,18,29:02,4mi,2023,1742
12894,M,32,29:02,4mi,2023,1742
12895,M,56,29:07,4mi,2023,1747
12896,F,34,29:13,4mi,2023,1753
12897,M,36,29:14,4mi,2023,1754
12898,F,15,29:16,4mi,2023,1756
12899,M,31,29:16,4mi,2023,1756
12900,M,48,29:19,4mi,2023,1759
12901,F,39,29:26,4mi,2023,1766
12902,M,23,29:27,4mi,2023,1767
12903,F,15,29:29,4mi,2023,1769
12904,M,45,29:33,4mi,2023,1773
12905,M,28,29:34,4mi,2023,1774
12906,M,46,29:40,4mi,2023,1780
12907,M,55,29:42,4mi,2023,1782
12908,M,27,29:44,4mi,2023,1784
12909,M,30,29:44,4mi,2023,1784
12910,M,26,29:48,4mi,2023,1788
12911,M,30,29:50,4mi,2023,1790
12912,M,38,29:50,4mi,2023,1790
12913,M,62,29:51,4mi,2023,1791
12914,M,62,29:52,4mi,2023,1792
12915,F,17,29:57,4mi,2023,1797
12916,F,23,30:00,4mi,2023,1800
12917,M,41,30:03,4mi,2023,1803
12918,M,24,30:06,4mi,2023,1806
12919,M,40,30:06,4mi,2023,1806
12920,M,20,30:09,4mi,2023,1809
12921,M,65,30:09,4mi,2023,1809
12922,M,31,30:13,4mi,2023,1813
12923,M,58,30:13,4mi,2023,1813
12924,F,34,30:15,4mi,2023,1815
12925,M,43,30:15,4mi,2023,1815
12926,M,28,30:19,4mi,2023,1819
12927,M,67,30:20,4mi,2023,1820
12928,F,18,30:23,4mi,2023,1823
12929,M,33,30:23,4mi,2023,1823
12930,F,16,30:25,4mi,2023,1825
12931,M,40,30:29,4mi,2023,1829
12932,M,29,30:30,4mi,2023,1830
12933,M,31,30:31,4mi,2023,1831
12934,F,21,30:33,4mi,2023,1833
12935,M,29,30:34,4mi,2023,1834
12936,M,62,30:35,4mi,2023,1835
12937,F,14,30:43,4mi,2023,1843
12938,M,14,30:44,4mi,2023,1844
12939,F,47,30:47,4mi,2023,1847
12940,F,33,30:48,4mi,2023,1848
12941,M,16,30:49,4mi,2023,1849
12942,M,59,30:51,4mi,2023,1851
12943,F,46,30:54,4mi,2023,1854
12944,M,58,30:54,4mi,2023,1854
12945,F,59,30:59,4mi,2023,1859
12946,F,23,30:59,4mi,2023,1859
12947,F,55,31:00,4mi,2023,1860
12948,M,48,31:02,4mi,2023,1862
12949,M,51,31:02,4mi,2023,1862
12950,M,32,31:04,4mi,2023,1864
12951,M,46,31:05,4mi,2023,1865
12952,M,24,31:07,4mi,2023,1867
12953,M,38,31:17,4mi,2023,1877
12954,F,34,31:21,4mi,2023,1881
12955,M,56,31:22,4mi,2023,1882
12956,F,14,31:25,4mi,2023,1885
12957,M,43,31:28,4mi,2023,1888
12958,M,47,31:30,4mi,2023,1890
12959,F,52,31:30,4mi,2023,1890
12960,M,43,31:33,4mi,2023,1893
12961,M,61,31:35,4mi,2023,1895
12962,M,61,31:36,4mi,2023,1896
12963,M,52,31:38,4mi,2023,1898
12964,F,13,31:38,4mi,2023,1898
12965,F,43,31:39,4mi,2023,1899
12966,F,14,31:39,4mi,2023,1899
12967,M,44,31:39,4mi,2023,1899
12968,M,74,31:40,4mi,2023,1900
12969,M,33,31:43,4mi,2023,1903
12970,M,31,31:46,4mi,2023,1906
12971,F,30,31:47,4mi,2023,1907
12972,M,38,31:56,4mi,2023,1916
12973,M,38,31:59,4mi,2023,1919
12974,M,27,32:00,4mi,2023,1920
12975,M,43,32:03,4mi,2023,1923
12976,F,37,32:06,4mi,2023,1926
12977,F,21,32:10,4mi,2023,1930
12978,M,12,32:14,4mi,2023,1934
12979,F,16,32:16,4mi,2023,1936
12980,M,70,32:17,4mi,2023,1937
12981,F,16,32:17,4mi,2023,1937
12982,F,18,32:17,4mi,2023,1937
12983,M,33,32:21,4mi,2023,1941
12984,F,15,32:22,4mi,2023,1942
12985,F,50,32:23,4mi,2023,1943
12986,M,25,32:23,4mi,2023,1943
12987,M,11,32:24,4mi,2023,1944
12988,F,30,32:27,4mi,2023,1947
12989,F,35,32:32,4mi,2023,1952
12990,F,33,32:32,4mi,2023,1952
12991,F,11,32:33,4mi,2023,1953
12992,M,34,32:33,4mi,2023,1953
12993,M,17,32:38,4mi,2023,1958
12994,M,44,32:38,4mi,2023,1958
12995,F,34,32:39,4mi,2023,1959
12996,M,30,32:39,4mi,2023,1959
12997,F,46,32:39,4mi,2023,1959
12998,F,17,32:40,4mi,2023,1960
12999,F,35,32:41,4mi,2023,1961
13000,F,26,32:43,4mi,2023,1963
13001,M,49,32:43,4mi,2023,1963
13002,F,27,32:46,4mi,2023,1966
13003,M,41,32:49,4mi,2023,1969
13004,M,32,32:51,4mi,2023,1971
13005,M,62,32:51,4mi,2023,1971
13006,M,61,32:52,4mi,2023,1972
13007,M,35,32:52,4mi,2023,1972
13008,F,18,32:52,4mi,2023,1972
13009,F,36,32:53,4mi,2023,1973
13010,F,18,32:53,4mi,2023,1973
13011,M,64,32:53,4mi,2023,1973
13012,M,48,32:55,4mi,2023,1975
13013,F,35,33:00,4mi,2023,1980
13014,M,20,33:00,4mi,2023,1980
13015,F,37,33:02,4mi,2023,1982
13016,M,45,33:04,4mi,2023,1984
13017,M,49,33:07,4mi,2023,1987
13018,M,66,33:08,4mi,2023,1988
13019,M,41,33:09,4mi,2023,1989
13020,M,44,33:13,4mi,2023,1993
13021,M,29,33:16,4mi,2023,1996
13022,M,28,33:17,4mi,2023,1997
13023,M,55,33:19,4mi,2023,1999
13024,M,44,33:20,4mi,2023,2000
13025,M,56,33:21,4mi,2023,2001
13026,F,39,33:23,4mi,2023,2003
13027,M,48,33:23,4mi,2023,2003
13028,M,47,33:24,4mi,2023,2004
13029,M,24,33:25,4mi,2023,2005
13030,M,26,33:26,4mi,2023,2006
13031,M,32,33:27,4mi,2023,2007
13032,M,38,33:28,4mi,2023,2008
13033,M,52,33:29,4mi,2023,2009
13034,M,52,33:29,4mi,2023,2009
13035,F,28,33:30,4mi,2023,2010
13036,M,40,33:30,4mi,2023,2010
13037,F,45,33:30,4mi,2023,2010
13038,F,47,33:31,4mi,2023,2011
13039,M,40,33:32,4mi,2023,2012
13040,F,29,33:32,4mi,2023,2012
13041,M,24,33:33,4mi,2023,2013
13042,M,26,33:34,4mi,2023,2014
13043,F,12,33:35,4mi,2023,2015
13044,M,31,33:35,4mi,2023,2015
13045,F,17,33:42,4mi,2023,2022
13046,F,30,33:44,4mi,2023,2024
13047,F,13,33:44,4mi,2023,2024
13048,M,36,33:44,4mi,2023,2024
13049,M,44,33:51,4mi,2023,2031
13050,F,50,33:51,4mi,2023,2031
13051,F,38,33:52,4mi,2023,2032
13052,M,30,33:52,4mi,2023,2032
13053,M,39,33:53,4mi,2023,2033
13054,M,65,33:54,4mi,2023,2034
13055,M,48,33:55,4mi,2023,2035
13056,M,64,33:57,4mi,2023,2037
13057,F,43,33:59,4mi,2023,2039
13058,M,47,34:00,4mi,2023,2040
13059,F,10,34:00,4mi,2023,2040
13060,M,31,34:01,4mi,2023,2041
13061,F,50,34:01,4mi,2023,2041
13062,M,42,34:03,4mi,2023,2043
13063,M,37,34:05,4mi,2023,2045
13064,M,26,34:06,4mi,2023,2046
13065,M,33,34:07,4mi,2023,2047
13066,F,61,34:10,4mi,2023,2050
13067,F,36,34:10,4mi,2023,2050
13068,M,30,34:10,4mi,2023,2050
13069,M,33,34:13,4mi,2023,2053
13070,M,65,34:19,4mi,2023,2059
13071,F,11,34:19,4mi,2023,2059
13072,M,68,34:24,4mi,2023,2064
13073,F,44,34:24,4mi,2023,2064
13074,M,51,34:27,4mi,2023,2067
13075,M,56,34:28,4mi,2023,2068
13076,M,41,34:29,4mi,2023,2069
13077,F,64,34:34,4mi,2023,2074
13078,M,39,34:35,4mi,2023,2075
13079,M,10,34:40,4mi,2023,2080
13080,F,45,34:40,4mi,2023,2080
13081,M,38,34:40,4mi,2023,2080
13082,F,27,34:41,4mi,2023,2081
13083,M,29,34:42,4mi,2023,2082
13084,M,45,34:43,4mi,2023,2083
13085,F,27,34:50,4mi,2023,2090
13086,M,43,34:51,4mi,2023,2091
13087,M,24,34:57,4mi,2023,2097
13088,F,35,34:58,4mi,2023,2098
13089,M,40,34:59,4mi,2023,2099
13090,M,34,34:59,4mi,2023,2099
13091,M,35,35:00,4mi,2023,2100
13092,M,30,35:03,4mi,2023,2103
13093,F,27,35:05,4mi,2023,2105
13094,F,34,35:10,4mi,2023,2110
13095,M,74,35:17,4mi,2023,2117
13096,M,49,35:18,4mi,2023,2118
13097,M,53,35:20,4mi,2023,2120
13098,F,30,35:21,4mi,2023,2121
13099,M,51,35:21,4mi,2023,2121
13100,M,14,35:22,4mi,2023,2122
13101,M,24,35:25,4mi,2023,2125
13102,M,29,35:27,4mi,2023,2127
13103,F,56,35:28,4mi,2023,2128
13104,F,31,35:28,4mi,2023,2128
13105,M,13,35:29,4mi,2023,2129
13106,M,64,35:29,4mi,2023,2129
13107,F,41,35:30,4mi,2023,2130
13108,F,37,35:30,4mi,2023,2130
13109,F,24,35:31,4mi,2023,2131
13110,M,36,35:31,4mi,2023,2131
13111,F,40,35:31,4mi,2023,2131
13112,M,30,35:32,4mi,2023,2132
13113,F,29,35:34,4mi,2023,2134
13114,M,42,35:34,4mi,2023,2134
13115,M,35,35:35,4mi,2023,2135
13116,M,35,35:35,4mi,2023,2135
13117,F,35,35:35,4mi,2023,2135
13118,F,35,35:37,4mi,2023,2137
13119,F,32,35:38,4mi,2023,2138
13120,F,36,35:39,4mi,2023,2139
13121,M,8,35:41,4mi,2023,2141
13122,M,37,35:42,4mi,2023,2142
13123,F,26,35:43,4mi,2023,2143
13124,M,31,35:45,4mi,2023,2145
13125,M,68,35:47,4mi,2023,2147
13126,M,53,35:48,4mi,2023,2148
13127,F,23,35:52,4mi,2023,2152
13128,M,37,35:53,4mi,2023,2153
13129,F,17,35:56,4mi,2023,2156
13130,M,56,35:56,4mi,2023,2156
13131,F,46,35:58,4mi,2023,2158
13132,F,34,35:59,4mi,2023,2159
13133,F,67,36:01,4mi,2023,2161
13134,M,34,36:03,4mi,2023,2163
13135,M,58,36:04,4mi,2023,2164
13136,M,57,36:05,4mi,2023,2165
13137,M,34,36:08,4mi,2023,2168
13138,M,75,36:08,4mi,2023,2168
13139,F,31,36:11,4mi,2023,2171
13140,F,14,36:12,4mi,2023,2172
13141,F,45,36:12,4mi,2023,2172
13142,F,12,36:13,4mi,2023,2173
13143,F,23,36:13,4mi,2023,2173
13144,M,46,36:15,4mi,2023,2175
13145,M,45,36:23,4mi,2023,2183
13146,M,34,36:24,4mi,2023,2184
13147,F,35,36:24,4mi,2023,2184
13148,M,37,36:25,4mi,2023,2185
13149,F,39,36:25,4mi,2023,2185
13150,F,46,36:26,4mi,2023,2186
13151,F,53,36:27,4mi,2023,2187
13152,M,51,36:27,4mi,2023,2187
13153,M,67,36:28,4mi,2023,2188
13154,F,32,36:30,4mi,2023,2190
13155,M,60,36:30,4mi,2023,2190
13156,M,36,36:34,4mi,2023,2194
13157,M,51,36:35,4mi,2023,2195
13158,F,34,36:37,4mi,2023,2197
13159,F,60,36:38,4mi,2023,2198
13160,M,12,36:39,4mi,2023,2199
13161,F,37,36:40,4mi,2023,2200
13162,F,63,36:40,4mi,2023,2200
13163,M,38,36:46,4mi,2023,2206
13164,F,35,36:47,4mi,2023,2207
13165,M,49,36:47,4mi,2023,2207
13166,F,22,36:48,4mi,2023,2208
13167,M,22,36:51,4mi,2023,2211
13168,F,19,36:52,4mi,2023,2212
13169,M,39,36:53,4mi,2023,2213
13170,M,30,36:54,4mi,2023,2214
13171,M,18,36:54,4mi,2023,2214
13172,F,40,36:55,4mi,2023,2215
13173,M,43,37:00,4mi,2023,2220
13174,F,40,37:01,4mi,2023,2221
13175,F,31,37:01,4mi,2023,2221
13176,M,37,37:02,4mi,2023,2222
